budget,revenue,runtime,popularity,vote_average,vote_count,movie_age,original_language_encoded,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
95000000,250288523,136,6.2759,6.6,4172,27.3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,52631884,105,5.3059,7.006,2328,1.89,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
25000000,16057580,94,6.7871,6.452,1774,38.72,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,136536687,101,6.321,6.743,2513,4.73,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,177313795,132,5.9564,7.334,2956,12.22,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16000000,66468332,89,5.7549,5.792,2177,23.91,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73000000,103900000,98,5.7117,6.186,1432,27.24,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25000000,39171130,111,6.1128,6.013,1489,10.86,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15000000,60629159,96,6.0955,7.422,4728,39.22,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1000000,5300000,92,5.7727,6.6,669,11.41,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,177427090,100,5.9423,5.941,4713,21.23,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11500000,1402307,113,5.7074,5.5,453,13.08,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30000000,40300000,94,7.0595,6.496,2566,13.55,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33000000,79958599,101,5.5734,5.8,523,24.64,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80000000,37020277,134,5.1321,6.125,1718,27.72,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
100000000,127400000,138,6.2387,7.112,2594,5.99,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37000000,40846082,93,5.5923,5.606,915,26.02,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,37289659,117,5.9521,6.788,770,2.94,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5000000,26000000,124,5.7535,8.05,3745,45.07,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
38000000,197101678,84,5.476,5.141,2296,22.28,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40000000,152266007,149,6.7805,7.384,2715,29.28,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
20000000,315025930,113,6.2507,8.113,8090,7.97,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20000000,4600000,99,5.1984,6.347,725,17.99,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
60000000,128453183,116,5.8201,5.739,1685,18.08,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000,45100756,111,5.0277,7.4,1172,2.79,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
140000000,150680864,127,4.9407,5.685,4205,9.69,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55000000,203427584,121,5.4668,6.826,5060,10.15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
250000000,392952373,135,5.3383,6.556,8971,7.47,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17500000,23400000,156,6.2395,5.991,915,46.22,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
20000000,32948113,95,5.9642,5.934,1900,13.56,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50000000,133511855,115,5.517,6.898,4767,8.21,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11000000,10000000,118,6.3935,7.664,4119,31.88,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6000000,29180280,94,5.4891,7.058,2221,38.64,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,60795985,103,6.5533,6.4,6372,12.3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,37697773,89,6.438,5.6,1540,18.62,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
46000000,146027888,111,5.6725,7.295,1865,28.95,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30000000,36894225,111,5.9415,6.366,3006,12.14,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36000000,160000000,134,5.7322,6.055,1522,42.08,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75000000,59400000,123,5.7578,6.2,1300,13.39,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10000000,4596705,105,5.9211,7.503,1322,8.38,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11800000,40272135,118,5.7384,7.5,3828,9.95,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34200000,234801895,93,5.4442,6.489,3404,26.36,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,171504781,104,5.7064,6.122,1544,37.26,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35000000,40263020,112,6.5264,6.8,1151,26.72,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40000000,191185897,130,5.4826,6.538,1897,38.35,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20000000,18918721,116,5.8737,7.524,1659,24.02,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,35739755,104,5.8546,6.596,2172,32.27,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,30000000,107,5.8279,8.085,4775,8.82,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
85000000,148964660,97,5.8957,6.224,1419,18.91,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5000000,26500000,102,5.3589,7.889,927,6.64,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,55101305,117,4.8235,7.798,4329,2.9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500000,187716,90,6.0198,7.6,121,15.78,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000,45629909,151,6.1916,7.578,2573,2.98,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,142400065,129,5.5941,6.125,2986,20.03,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000000,64780213,101,4.8626,6.043,2599,15.61,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000000,98450062,94,5.2073,6.322,4964,10.15,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
115000000,378900000,141,5.7292,7.086,4345,31.3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000000,1594955,98,5.5955,6.917,2807,16.05,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000000,70100000,103,5.8989,7.571,5163,39.4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,232372681,96,5.3329,7.054,7401,17.91,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13000000,125319714,118,5.9963,7.198,2203,2.1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
90000000,164200000,95,5.9917,6.67,2755,17.72,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2420000,25690000,185,5.9213,7.5,406,27.05,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37500000,125000000,126,6.3385,7.131,1341,6.81,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100000000,121975011,113,5.8867,7.149,2706,21.88,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
291000,12000000,70,5.8745,7.464,1693,93.95,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
92000000,494471524,113,6.3442,6.5,3659,29.48,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22000000,14000000,117,5.5083,6.5,87,37.63,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
100000000,250425512,104,5.9376,5.124,3354,18.89,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3500000,16367326,104,6.4044,7.61,1313,7.77,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34000000,41142379,105,5.7263,7.03,2880,7.28,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,2600000,120,4.8646,7.147,754,2.72,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
120000000,61698899,102,5.573,6.682,1946,26.23,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000000,109280263,110,6.5423,7.597,3963,25.1,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
70000000,57958696,107,5.1307,5.9,1313,21.13,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
80000000,181466833,93,5.6081,6.085,2827,21.61,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20000000,10054356,92,6.0294,7.7,1108,6.28,13,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
110000000,303144152,116,5.2271,6.952,13802,8.87,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55000000,174463257,92,5.6667,5.643,2159,28.3,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5300000,2554712,103,6.3438,6.8,728,35.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7000000,40300000,101,6.0913,8.004,5773,8.57,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22000000,45109561,83,6.8036,5.305,973,20.23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000000,70800000,151,6.6313,6.717,1642,24.76,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5000000,103600000,89,5.7768,5.148,2718,11.03,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34000000,48169908,202,4.8607,7.545,1785,32.96,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17000000,75041738,86,6.0606,6.044,1724,27.25,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22000000,12610418,96,5.5496,5.041,374,1.43,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
133000000,300135367,84,5.9158,6.066,4513,25.88,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
30000000,942666,95,5.7143,5.6,502,5.24,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50100000,153962963,105,5.8344,6.872,8069,10.69,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000000,96262212,109,5.8574,6.332,2125,13.81,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
20000000,2700000,86,5.102,6.548,481,36.21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13800000,52293982,119,5.9427,6.9,1432,39.05,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000,37042336,112,5.6055,8.35,6863,71.26,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1000000,21448830,90,5.1857,6.729,1652,45.75,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000000,113231078,95,5.5523,5.781,5347,8.25,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5000000,3049135,109,5.1994,6.975,968,31.14,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24000000,18707466,134,5.2562,6.844,456,40.22,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40000000,49627779,96,5.49,4.897,535,29.2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40000000,160466000,89,5.3057,6.284,3630,22.64,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,548192,63,5.7845,7.296,2054,18.67,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45000000,2000000,101,5.9875,6.9,1771,4.7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
27000000,20158808,102,5.7695,7.204,4199,41.58,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
190000000,467381584,132,5.4384,7.321,9368,12.5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44000000,48200000,99,5.2013,6.964,2198,15.26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25000000,441286195,125,5.7978,7.195,6372,31.94,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10000000,34872033,89,5.4823,5.311,1407,34.16,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26000000,29657751,111,5.58,6.299,1384,13.65,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
135000000,361832400,128,6.0261,6.286,3102,25.96,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34000000,87229100,175,5.2384,6.771,96,1.87,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,116700000,116,6.2909,6.304,1408,26.99,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13000000,44700000,107,5.2205,6.683,977,37.71,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60000000,80154140,127,5.8857,6.925,1440,22.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7000000,22632255,131,5.8448,6.3,63,20.14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,79000000,94,5.5896,7.256,8799,8.17,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416911,3000000,80,5.2934,7.463,1136,69.74,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
33000000,270000000,116,5.0029,7.989,11158,16.89,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,220021259,121,5.3662,6.084,6450,9.06,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17000000,6740470,117,5.9931,6.111,1059,39.73,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2540800,7200000,103,6.6809,8.147,3332,73.57,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000,12537071,98,6.154,6.914,338,1.37,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000000,86572238,106,5.2287,6.8,1942,41.6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000000,86369815,99,6.0049,6.25,2386,20.27,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000000,384335608,108,5.0668,6.213,5291,18.97,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2700000,15992615,80,5.5074,7.81,3597,21.38,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
150000000,215300000,109,5.8423,6.131,5111,15.31,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69000000,86387857,114,5.141,5.721,1858,15.26,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160000000,433677183,123,6.0671,6.389,7038,9.44,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,27100000,96,5.8669,6.089,2862,10.21,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,288752301,117,5.3258,6.878,4558,37.35,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500000,3606395,104,5.7166,6.329,1185,15.99,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6000000,9077700,137,5.455,7.592,1802,10.15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35000000,211952420,123,5.7506,6.411,3016,9.14,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2728621,329017,98,5.5163,5.1,42,10.67,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,11792942,89,4.8272,6.165,1586,9.63,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23000000,57138719,112,5.599,6.238,328,33.36,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
90000000,199850315,106,5.5218,6.022,5248,12.24,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1448864,3270000,133,5.7968,7.75,873,95.52,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110000000,253890701,115,5.9021,5.901,5151,6.4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75000000,443140005,88,6.3637,5.646,3045,15.87,4,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5500000,4942449,98,5.8196,7.422,6791,11.18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18000000,270665134,97,5.2548,6.183,7089,11.49,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,82264675,111,5.4123,6.699,469,34.37,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15000000,107217396,86,5.5149,6.569,6101,31.75,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000000,10128960,100,6.1858,6.665,1690,22.21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2500000,6400000,104,5.6185,7.1,1180,34.75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13500000,185438673,125,5.7322,6.825,2107,48.33,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2800000,19170001,88,4.9927,5.476,1148,37.48,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
90000000,182290266,99,5.6143,5.688,2085,21.94,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
10000000,36230219,107,5.903,6.214,3109,40.35,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51500000,56106607,101,5.6584,7.353,3534,18.14,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
40000000,31502434,137,6.3682,6.17,3264,40.89,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10400000,7825000,96,5.1501,6.567,789,36.57,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2750000,7310206,99,5.0845,6.232,595,23.85,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,39143839,102,5.8245,5.551,1074,19.06,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21000000,83137864,81,4.9839,7.278,2820,26.36,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,104088441,106,5.8664,7.0,622,3.07,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25000000,91036760,115,6.2797,6.276,1264,25.62,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25000000,24665649,96,5.3373,7.1,2549,23.06,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
46000000,100900000,116,6.2012,6.524,991,29.33,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
3750000,34000000,101,5.1771,7.037,1321,40.34,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15000000,61800000,98,5.5376,6.19,2294,9.94,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12000000,58010320,98,4.7043,5.897,1104,17.75,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4500000,10609321,97,5.9463,7.502,1621,40.14,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
97250400,131856927,116,5.3962,5.225,2050,17.77,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
126000000,162949164,136,5.6414,6.684,5640,20.29,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
40000000,120453565,120,5.3585,7.025,1762,19.71,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7000000,97600000,125,5.6914,6.459,2160,50.92,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18000000,15300000,102,5.4639,6.001,923,16.32,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24000000,57333324,84,6.234,6.973,1075,32.75,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34000000,95608995,87,5.9001,6.148,1158,18.62,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000,82150642,124,5.3589,7.173,1444,27.14,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1600000,6300000,86,5.1139,7.56,3731,11.38,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48000000,112462508,101,5.9335,5.483,2053,15.8,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5000000,328203506,104,5.7324,6.423,2001,39.1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255000,43059790,119,5.4202,7.704,1398,15.25,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
85000000,112483764,82,5.4534,5.198,668,15.27,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
94000000,54744738,116,5.4813,5.146,775,24.52,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60000000,47318560,107,5.498,5.516,2696,10.78,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,132800000,157,5.3996,6.994,4702,12.87,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40000000,85412898,119,5.2972,7.197,3454,14.63,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7000000,10800000,113,5.6693,7.55,2969,14.1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7000000,34348444,101,6.0567,7.539,1248,32.57,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000,104324083,99,5.7213,5.848,966,30.31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48000000,207500000,147,5.3262,7.079,2277,24.85,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10000000,2000000,89,5.4129,6.734,47,2.12,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3500000,3657876,92,5.7587,6.735,869,23.04,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000000,35294470,109,5.9091,6.176,1141,20.79,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
120000000,14387154,138,6.2605,5.185,880,1.11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40000000,141591324,98,5.8078,6.115,2391,21.95,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
20000000,36606743,100,5.9807,6.516,3460,10.09,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85000000,58292295,90,6.1002,5.853,1901,24.98,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7000000,17949758,89,5.5111,6.2,1681,22.57,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75000000,132274484,110,6.077,5.8,2702,14.18,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40000000,96618699,123,5.56,6.461,2142,26.69,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
26000000,154608856,116,5.9254,6.688,4096,6.36,4,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
105000000,133782481,114,6.0705,5.958,2369,9.92,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000,130786397,113,5.4737,6.686,4014,14.71,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3700000,31800000,135,4.6873,7.439,1215,49.34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,2019469,96,5.5187,7.017,912,32.95,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12000000,22900000,121,6.0968,7.007,1818,27.15,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,15000000,139,4.7141,6.5,98,71.19,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
50000000,38619405,109,5.51,6.8,1092,29.06,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16000000,68452128,74,5.8124,6.5,654,25.32,11,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
26000000,71877090,107,5.3779,7.318,4379,25.18,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,79666653,123,5.0296,6.113,345,50.97,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45000000,9579515,122,6.0042,6.311,307,0.63,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20000000,96942115,132,5.2065,7.495,2200,8.67,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17000000,269952898,99,5.2554,6.894,4331,43.44,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26000000,67900000,100,6.1861,5.897,2746,15.78,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45000000,160078586,101,5.646,6.242,3446,14.14,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,1803412,78,5.2786,7.412,743,16.73,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10500000,64433844,82,5.7038,6.262,1817,25.61,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,2827107,127,5.256,7.5,145,33.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17000000,4200000,84,5.4609,6.147,215,5.09,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13000000,68572378,94,5.8722,6.797,2959,12.64,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
200000,14500000,99,5.7687,7.827,4509,61.14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000,37930465,97,5.95,6.027,2291,13.26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
